,x,y
1959,8.976831,21.41014
1960,8.742025,20.816809
1961,18.131296,12.608792
1962,-2.4464386,4.7990746
1963,8.721398,20.895151
1964,8.917057,21.114752
1965,8.559102,16.540627
1966,9.359866,21.358976
1967,8.861353,21.175823
1968,8.722022,20.944473
1969,8.691748,20.646101
1970,8.742185,20.997458
1971,9.088648,21.654198
1972,9.066218,17.473894
1973,8.554772,21.352757
1974,-16.596687,-14.62906
1975,-12.829432,-1.728578
1976,-3.230692,11.357041
1977,-14.3508415,-8.814395
1978,-16.189207,10.528906
1979,-9.331725,-5.1473174
1980,-10.907237,12.985988
1981,-18.74113,3.9426963
1982,-16.189384,10.528547
1983,7.9728546,-0.032494258
1984,11.813018,-2.0886717
1985,9.514857,1.6005884
1986,-11.278149,-11.434669
1987,-14.281134,3.6898239
1988,6.768541,0.4654271
1989,2.7638397,-11.2251625
1990,12.426655,-2.6823843
1991,-20.03425,-0.4123666
1992,-4.443087,-5.6944065
1993,1.7050663,9.316487
1994,7.5805697,2.3955243
1995,-8.252261,0.3983468
1996,8.8305,-1.1966879
1997,1.7050663,9.316487
1998,-10.503646,-0.9024748
1999,-3.7976847,0.009411939
2000,6.5431733,-21.29651
2001,1.2108412,-14.714251
2002,12.187012,-2.8438377
2003,1.3555404,-2.5589554
2004,0.04024707,0.92520374
2005,0.9855857,-4.654884
2006,1.3677515,-0.29082125
2007,1.8860831,0.90636206
2008,-2.3513129,-16.383282
2009,0.06288652,-3.3568702
2010,2.3484325,-9.9195595
2011,1.0463411,-0.5358398
2012,-2.9046845,3.0614946
2013,-16.977055,-5.277882
2014,-15.742551,-2.9279437
2015,0.77860165,-0.059281725
2016,-9.426652,7.160276
2017,-3.4567888,-5.2831044
2018,-4.0153055,-6.2188206
2019,8.092289,-8.559143
2020,2.3400416,-1.4053411
2021,-5.984871,1.4080943
2022,-14.546673,-7.4828806
2023,-15.144061,3.8886058
2024,-15.097095,3.991898
2025,-8.07962,5.4872704
2026,15.150172,-16.360212
2027,11.531015,9.053065
2028,13.63219,8.803659
2029,13.188851,9.716189
2030,-5.699738,-10.575645
2031,6.519814,-5.473424
2032,4.618893,-3.5652502
2033,0.9334163,6.7106586
2034,5.2656326,-4.8949494
2035,-9.872423,-12.204622
2036,-1.1645703,-7.6030617
2037,-8.68608,0.9718858
2038,-10.010563,-14.0581255
2039,1.8156726,-0.7035305
2040,-6.267904,2.0555286
2041,-9.394149,-8.083845
2042,3.9830203,-5.625279
2043,-7.974946,-2.8610911
2044,3.0678494,3.2465265
2045,3.33075,-4.6784935
2046,-6.1230063,-1.9934001
2047,14.289294,-1.1972357
2048,-13.664125,-4.289615
2049,-22.377357,-1.8496524
2050,2.117573,-0.3708073
2051,-5.058926,-5.5744376
2052,-3.527493,1.7064644
2053,5.5925374,-1.8601313
2054,-0.7940229,3.732742
2055,-5.0864105,6.234973
2056,3.54929,-1.984868
2057,-9.144083,-14.257722
2058,5.786497,1.0984728
2059,0.06417163,0.39674327
2060,6.2103047,-0.23361485
2061,5.026362,-2.6738067
2062,5.319407,-1.6720095
2063,-5.8768787,-0.9343633
2064,2.7497358,-5.265012
2065,20.273157,5.582128
2066,5.682453,0.17402746
2067,5.6713433,6.0011773
2068,5.697039,7.13262
2069,4.736668,5.5348454
2070,5.053892,-9.3948765
2071,8.589259,7.7229176
2072,5.436772,6.0040584
2073,7.3567586,6.521948
2074,5.7035804,7.6003914
2075,5.495757,5.006365
2076,2.7444594,-0.5304419
2077,-22.06923,-3.1735198
2078,2.5722299,-12.899918
2079,1.774765,-13.134106
2080,2.7256925,-13.495274
2081,-9.169455,-16.907871
2082,15.404646,-2.4351768
2083,-10.666023,-5.166023
2084,-8.461436,-13.494603
2085,-6.0296407,-1.7958452
2086,2.5276082,-13.057215
2087,-9.1798115,-16.196714
2088,2.5774703,-13.078247
2089,-7.6959896,-4.858696
2090,17.300478,6.2632203
2091,2.7029004,-13.648586
2092,-7.885439,2.874791
2093,0.24007726,-11.325916
2094,9.183247,7.082008
2095,-11.363811,-7.615535
2096,8.700604,15.016883
2097,-8.104557,-8.526436
2098,-1.6525345,9.966979
2099,9.384732,10.14007
2100,10.023284,10.05627
2101,10.191834,10.5474205
2102,10.116602,11.052633
2103,9.759368,9.759604
2104,9.681538,12.087875
2105,9.415092,10.765446
2106,8.882194,9.854501
2107,9.883747,10.108482
2108,9.527393,10.394933
2109,16.289047,8.096798
2110,9.742807,9.168711
2111,10.125478,10.233202
2112,10.420086,10.723788
2113,8.587889,10.016354
2114,10.289652,11.345226
2115,10.117542,10.905211
2116,9.347878,10.074694
2117,9.820036,9.745671
2118,7.8598027,8.465216
2119,-16.357912,-7.8650627
2120,1.1686213,-0.9296601
2121,0.6499658,-0.10183071
2122,0.55539006,-5.0899496
2123,14.1744585,3.3644269
2124,-3.44789,-4.376848
2125,1.6834083,0.06902626
2126,15.349867,6.0633116
2127,-2.4002764,-8.047652
2128,16.061493,-2.3028643
2129,3.7263486,1.061928
2130,-12.861516,-8.19465
2131,-0.03483418,-5.7434382
2132,0.4895577,4.2125835
2133,-15.953896,-10.278213
2134,-0.8912504,-4.328503
2135,-0.103466436,-6.0927424
2136,-6.940607,13.703202
2137,0.0014389487,-2.2701156
2138,-2.8677273,3.2120395
2139,-4.3951335,-5.0963197
2140,-8.913765,10.245276
2141,-2.1355946,1.448669
2142,-1.4419862,0.70605934
2143,-2.19215,1.4963752
2144,-0.8734151,1.554034
2145,1.7914637,-13.8968315
2146,-5.2617207,-3.8593452
2147,-4.3643003,5.956047
2148,-1.7778711,1.0911996
2149,-6.9732075,-5.405838
2150,-2.280993,1.5857495
2151,-1.6117269,0.4417699
2152,-10.732351,4.004345
2153,-12.906365,-1.6507561
2154,-0.40216044,-0.008481501
2155,-1.800615,0.94530547
2156,-14.954781,5.805684
2157,-2.296049,9.308532
2158,-5.3108196,-3.7206388
2159,-8.124663,0.4261897
2160,-3.9651318,0.92070985
2161,-17.679451,3.8112357
2162,-0.84471065,4.916796
2163,-5.3085165,-19.325212
2164,-11.791946,9.355274
2165,22.918482,-0.15523753
2166,22.131264,-0.95874
2167,21.943483,0.7545752
2168,22.689907,-1.4435214
2169,-11.892603,-10.193807
2170,-11.722908,-7.092058
2171,-3.0581725,-2.7909148
2172,-3.949744,-7.7919683
2173,11.11484,8.131396
2174,9.311295,-8.673096
2175,2.0931756,-7.9820147
2176,11.5738,5.328547
2177,-3.754677,-1.2405717
2178,-0.528467,2.987574
2179,-21.8894,6.7509956
2180,-15.807121,-13.959085
2181,13.818596,19.0063
2182,2.0120392,16.516739
2183,-3.0099208,8.590426
2184,-18.895306,2.5470195
2185,13.564451,4.6339397
2186,14.078442,4.578609
2187,-8.879513,8.622038
2188,-15.097095,3.991898
2189,-3.435094,18.403135
2190,2.1734324,-0.87958074
2191,-10.991289,-0.717072
2192,-1.4334923,-2.4719021
2193,-6.267025,2.0558898
2194,0.6199924,-3.1026852
2195,1.2908462,1.9971884
2196,2.135654,0.90207666
2197,2.0928051,0.60039306
2198,-1.122355,0.9069794
2199,-1.1112174,0.7730962
2200,-4.359353,-14.473897
2201,-1.8690606,-4.4271073
2202,2.8005242,-2.0665798
2203,1.9178491,12.027493
2204,2.3939736,2.3153472
2205,2.2596557,0.5690164
2206,1.5670756,1.3841424
2207,2.2142286,0.25377992
2208,0.20719564,1.942127
2209,2.3879154,2.605073
2210,1.7758365,1.1395581
2211,-4.494482,-14.30269
2212,1.659756,1.3884455
2213,0.957429,1.4488513
2214,-0.46954113,7.9852853
2215,3.279257,6.864973
2216,6.2248664,5.992298
2217,5.679899,5.8075194
2218,5.1354995,7.087555
2219,5.0151124,6.443927
2220,3.8434637,8.322583
2221,6.3323746,6.400708
2222,2.9347534,6.8604555
2223,4.2177477,7.8611026
2224,4.1141467,8.385073
2225,4.1542087,7.238256
2226,5.373326,7.730729
2227,6.2065268,5.984086
2228,7.4561057,5.992796
2229,-11.506816,-4.248022
2230,6.2912097,7.3969793
2231,6.0984974,6.4194436
2232,4.690266,7.093639
2233,-7.0376406,-1.6114546
2234,1.9556398,15.129324
2235,1.2122695,-7.239537
2236,15.024123,-10.692328
2237,10.665801,16.398561
2238,10.489409,16.708136
2239,10.564689,16.51803
2240,14.498473,8.99704
2241,-6.486924,-4.4526043
2242,10.25136,16.784239
2243,-8.219987,-14.671745
2244,-9.147504,21.029316
2245,10.15015,16.704144
2246,-2.5849688,-18.629156
2247,-2.0007434,-6.328693
2248,-7.1856976,-4.3334355
2249,-12.745892,-5.1912456
2250,10.510868,16.665401
2251,9.612468,16.248919
2252,-10.7635145,-8.330549
2253,-16.692118,-5.6283755
2254,-6.4178195,-4.58927
2255,-19.562504,-10.119367
2256,-12.759368,-2.731729
2257,-7.6408157,1.2804009
2258,4.009709,6.9859624
2259,4.4773393,5.8450613
2260,-18.836796,-0.97963595
2261,-3.588921,9.508327
2262,-18.375309,-0.53151304
2263,-15.060835,-3.2060661
2264,-10.205261,7.0355186
2265,-14.609707,-5.853035
2266,-13.070929,-8.097487
2267,-9.174074,-5.313483
2268,-22.201872,-3.1736193
2269,-1.7032685,6.997655
2270,-1.297164,6.9948936
2271,-0.8769363,7.2057137
2272,-1.6092292,6.9643025
2273,-1.6395212,6.8781166
2274,0.41642213,-1.6765152
2275,-4.525794,16.233192
2276,-1.6295838,6.9592805
2277,-0.7223295,7.5337267
2278,-3.2550075,15.546717
2279,-1.9918183,6.863141
2280,-1.133008,7.2189503
2281,-1.8545365,6.916468
2282,-1.5728729,6.9558706
2283,-2.324461,6.818086
2284,-6.709357,-4.538807
2285,-1.2381191,6.9279857
2286,-2.353278,6.823318
2287,-0.8954748,6.9579344
2288,-3.729736,15.867064
2289,-8.355756,-1.8354467
2290,-11.104565,-4.711369
2291,19.745691,3.1201305
2292,-2.9517186,-16.653034
2293,-1.0772967,-0.6362942
2294,-0.8152081,-0.911797
2295,-0.66010743,-1.1509167
2296,-19.86605,-4.929681
2297,-1.9784373,-0.8492763
2298,1.6210095,3.761792
2299,1.1866218,0.34308857
2300,-1.0368938,-1.093739
2301,-2.6979275,-10.927933
2302,-15.582054,-10.268336
2303,-9.56638,5.2922463
2304,-10.78061,-0.41905978
2305,-1.9841006,-0.7811196
2306,-0.871958,-1.0857964
2307,-1.8180959,-1.001262
2308,-0.19797938,-0.918111
2309,-7.1301064,16.57164
2310,-7.0764837,16.518196
2311,-12.818367,-8.626011
2312,-12.47794,17.113146
2313,-15.895557,9.02677
2314,-14.563317,11.74324
2315,-6.9946933,15.239662
2316,-6.45245,16.23605
2317,-8.009175,15.783334
2318,-7.6787033,16.48729
2319,-7.5890727,16.60786
2320,-7.5613737,16.594166
2321,-8.036071,15.921302
2322,-5.91739,18.085346
2323,-7.6345263,16.638866
2324,2.7151864,11.051119
2325,-17.679363,6.882344
2326,3.7625585,7.342075
2327,-15.824573,-2.8319728
2328,5.121262,6.4311585
2329,3.7865427,8.032687
2330,4.5685773,6.4088254
2331,6.059235,6.052161
2332,5.286297,6.4914584
2333,3.8067634,7.5157175
2334,2.9646752,8.150718
2335,6.3364825,6.4608374
2336,4.0737467,7.3191504
2337,5.058312,7.4928665
2338,6.043415,6.018104
2339,4.627759,7.0556493
2340,-10.973453,-6.1205816
2341,4.7448697,6.9530168
2342,4.6933937,7.967265
2343,-18.876066,-11.883148
2344,3.2997642,7.5230107
2345,3.4814258,7.327233
2346,-4.1906676,-21.66662
2347,-2.5423403,8.671143
2348,-4.2265344,-21.615202
2349,-4.626331,-21.387844
2350,-0.1158473,3.3931835
2351,-3.0352712,8.933994
2352,-5.0007467,-21.143436
2353,-3.4327157,5.3086185
2354,-8.074219,16.404655
2355,-5.430329,16.023687
2356,-8.233697,17.501257
2357,-5.8066597,16.906004
2358,-3.1850429,12.946456
2359,-7.6877303,16.780685
2360,-3.0287542,-2.1487467
2361,16.195232,8.892263
2362,2.1946,4.340812
2363,-4.8618255,-14.2389145
2364,6.714337,-4.6827407
2365,6.6454973,-3.3120093
2366,2.8521461,-2.2906358
2367,2.8821657,-2.436441
2368,2.0122116,-0.38850024
2369,-7.168931,0.5618617
2370,-16.34906,-7.8015866
2371,-8.220716,-9.085801
2372,7.083056,5.2652173
2373,6.9654913,5.285083
2374,5.011329,3.7631488
2375,3.6315973,3.370766
2376,3.8709755,4.5169873
2377,14.579675,4.9181023
2378,-6.541774,16.874445
2379,-8.61903,15.072916
2380,0.01185592,-0.94488686
2381,-6.745964,16.384571
2382,-3.9747777,11.793767
2383,-8.985096,13.511606
2384,-10.291042,18.249289
2385,-8.634914,15.547751
2386,9.206234,-5.958204
2387,9.902425,-6.8942933
2388,-14.66796,1.7618414
2389,-4.2116737,-6.8867435
2390,-0.73520225,-6.7490835
2391,-3.2923303,-7.990554
2392,-5.802016,-0.18716633
2393,-5.6267047,7.226264
2394,8.653807,-5.9284186
2395,8.88682,-0.18413189
2396,-11.308597,-1.0288448
2397,-10.2790785,1.0057042
2398,-6.7199707,11.185827
2399,-6.1428533,-1.2970773
2400,-4.2957277,-6.5166745
2401,-4.305677,-8.360905
2402,-6.7544336,3.0144336
2403,-19.430971,2.74443
2404,-5.0490074,14.247227
2405,18.850037,-5.0705585
2406,21.161818,5.834164
2407,16.259495,-8.396627
2408,17.824524,-5.180242
2409,4.2192645,-5.538876
2410,-17.276665,9.245903
2411,12.014245,-6.05943
2412,-6.688867,-3.0643084
2413,-6.2675776,2.055558
2414,17.679401,-3.2218354
2415,14.770241,-7.471354
2416,17.018124,-5.28954
2417,-1.3896618,-18.828054
2418,3.459074,2.0720778
2419,18.594856,-4.8637977
2420,-1.4442317,-16.728785
2421,17.1348,-3.4304683
2422,16.988981,-5.3124995
2423,17.879576,-4.435724
2424,16.635675,-4.0704665
2425,7.3118706,-5.6973753
2426,7.7095323,-5.1967864
2427,6.7883673,-4.9643493
2428,6.7290545,-4.050476
2429,6.3630824,-4.1145735
2430,-22.637384,-3.2553842
2431,6.660495,-4.661214
2432,7.562145,-6.284837
2433,9.412521,-6.5259824
2434,-9.085445,8.176839
2435,-6.3950496,12.358781
2436,-5.0046654,19.03301
2437,-15.064255,4.301694
2438,-5.5252075,7.925574
2439,-15.400126,-19.089334
2440,-6.9665294,11.672808
2441,-8.0887575,13.021522
2442,-7.51399,12.029828
2443,-7.9276543,13.598971
2444,-7.453736,12.497295
2445,-7.8572874,13.805408
2446,-7.3476977,11.9789
2447,-2.5557551,3.0811832
2448,-2.8492723,1.6191543
2449,5.2131844,4.972089
2450,5.150239,3.7879515
2451,-11.088105,-10.63839
2452,-4.736175,-0.50305873
2453,5.2851944,5.728044
2454,6.075352,4.578826
2455,6.2130694,5.8445387
2456,-10.422131,-8.760672
2457,1.047229,4.4724507
2458,-5.2415714,-3.7477393
2459,-15.097095,3.991898
2460,5.0516076,4.3893967
2461,-7.2260675,12.165933
2462,-8.412889,11.689056
2463,-5.314251,14.814647
2464,-0.7689017,10.317563
2465,2.3051808,11.160723
2466,-5.9333735,11.333943
2467,-6.2312512,10.993538
2468,-5.570684,9.777472
2469,-6.9780216,11.739464
2470,-7.070957,11.744678
2471,-8.173279,13.264734
2472,-5.277498,10.58232
2473,-6.22293,10.174137
2474,-5.21645,10.538159
2475,-5.02426,10.252609
2476,-5.355153,10.58383
2477,-2.837061,6.8832173
2478,-5.0485373,10.33277
2479,-5.3061986,10.560812
2480,-7.828098,12.512862
2481,-5.5110765,10.7268
2482,-7.092104,11.366676
2483,0.36925578,4.239594
2484,-7.214027,9.4172125
2485,-5.294225,10.545075
2486,12.026917,0.8139658
2487,4.1052666,-3.5330577
2488,12.112039,0.06813236
2489,12.143833,0.06101777
2490,11.8979225,0.9610772
2491,12.132576,0.74195683
2492,12.144491,0.637195
2493,12.08839,0.88013935
2494,12.215529,0.6743206
2495,11.563413,1.0542706
2496,12.508907,0.7943021
2497,12.219623,0.1319876
2498,12.334979,0.43776864
2499,12.340047,0.5323784
2500,12.249227,0.731221
2501,12.2420225,0.6962703
2502,12.981598,0.6780538
2503,12.192827,1.2401636
2504,12.241014,0.79757345
2505,12.14381,0.74581224
2506,-16.023712,3.0678356
2507,-12.927424,3.3454478
2508,-15.099964,3.895136
2509,-7.152934,0.44490114
2510,-18.28866,12.118406
2511,2.9252236,-8.423241
2512,-7.204482,-2.1092076
2513,1.7162566,9.380425
2514,3.8872614,1.9887915
2515,2.054538,-3.1997864
2516,9.920581,-13.861926
2517,6.0220323,-10.119494
2518,20.196484,-6.4042087
2519,2.8235235,-9.357945
2520,3.0029256,-9.180323
2521,15.304952,2.5786848
2522,6.6079473,-9.684341
2523,9.367394,-8.916835
2524,6.0436645,-9.508206
2525,6.2110753,-9.774795
2526,0.52244127,8.158605
2527,10.912352,-14.74929
2528,14.157658,-12.980024
2529,-10.301602,-9.649776
2530,2.3364525,3.9001615
2531,4.371266,-14.768768
2532,16.176386,1.6069628
2533,-6.4102154,2.1635342
2534,-9.108955,12.757628
2535,-8.004432,9.354871
2536,-10.200286,14.098588
2537,-12.360604,-0.7147615
2538,-23.554377,-0.7242371
2539,-9.158145,15.435994
2540,-8.655465,16.629614
2541,-8.233701,15.397548
2542,-17.091423,-3.8735044
2543,-8.033727,16.693007
2544,-9.557409,11.00579
2545,-9.566609,16.644407
2546,-7.326552,2.85907
2547,-8.536301,16.837847
2548,-7.1444445,0.6873339
2549,-19.9907,-6.5085535
2550,-9.177921,16.255222
2551,-8.582116,16.351866
2552,-10.254133,15.242635
2553,-11.450442,-8.971432
2554,-2.205731,-17.423481
2555,-4.4134927,0.84638643
2556,-2.2119951,-17.405048
2557,0.63337547,0.09963495
2558,0.46224448,-0.17909323
2559,0.42986915,0.065754116
2560,0.46042272,0.044624276
2561,1.7186471,8.24026
2562,0.55097264,0.08753742
2563,0.45026147,0.07027273
2564,10.093395,-12.943803
2565,-5.567257,3.191249
2566,-10.996618,-3.664867
2567,0.772056,0.3976328
2568,-7.790125,-7.406296
2569,0.7729391,0.4455983
2570,-4.69979,-5.1003304
2571,-9.5426235,-3.514839
2572,-1.1932298,-7.4927807
2573,1.3645608,3.3063462
2574,-1.54882,-7.833835
2575,-7.509692,6.3132954
2576,0.5645529,-0.14041395
2577,6.6029596,-0.9582445
2578,6.8436813,-2.050133
2579,6.199085,-1.2662663
2580,6.8877425,-2.0357988
2581,6.853813,-1.8988909
2582,5.6194544,0.847246
2583,6.9628143,-2.0340376
2584,6.91146,-1.8945122
2585,-1.8122311,-5.4402037
2586,6.546687,-1.2792963
2587,6.3052745,-1.633658
2588,1.8198587,-7.4425545
2589,6.18008,-1.6562921
2590,6.898623,-1.7763038
2591,6.8163886,-1.4327776
2592,5.506499,-0.99912274
2593,6.3118377,-0.8332308
2594,6.516033,-0.71256816
2595,1.6911336,-6.1078534
2596,6.836509,-1.4758624
2597,2.767501,-4.234714
2598,5.0232515,8.540158
2599,1.6346567,-3.0133924
2600,-3.8913927,7.40143
2601,-3.1614838,11.4080715
2602,-20.739666,1.7068527
2603,-9.624156,-2.4495876
2604,-20.582384,2.5806923
2605,-20.733965,1.6285554
2606,-3.5735023,11.427339
2607,-9.827372,-18.86174
2608,7.4181967,10.478876
2609,-3.8588088,16.961811
2610,9.306913,13.150388
2611,10.224317,12.999254
2612,-2.254306,19.042364
2613,6.245518,8.646142
2614,0.59908986,13.766248
2615,10.352862,12.887051
2616,-17.138155,-10.516818
2617,9.066671,13.479988
2618,10.748483,9.307255
2619,11.920473,2.6454453
2620,9.971246,13.308544
2621,8.0797415,14.283971
2622,5.550901,14.241685
2623,9.480425,12.8793335
2624,-2.4530728,19.557192
2625,-3.5495913,11.520619
2626,-3.5495913,11.520619
2627,-16.189127,10.528817
2628,-5.7971797,15.223276
2629,-1.9952607,14.874228
2630,-8.583662,10.029831
2631,-13.776581,5.6305585
2632,-1.7722572,14.717003
2633,-4.404716,17.361542
2634,-2.0662458,14.933428
2635,-1.8159876,14.734656
2636,-0.9680578,14.166988
2637,-1.9471138,14.845119
2638,-1.6952085,14.31003
2639,-9.093868,-0.15641539
2640,-1.8524886,14.786742
2641,-5.3831906,3.1039069
2642,-7.552563,5.5450134
2643,-1.8872755,14.590813
2644,-1.7883477,14.744659
2645,-9.486851,7.22717
2646,-7.265209,9.038055
2647,-1.7341818,14.719274
2648,3.2826405,17.450974
2649,6.41894,14.251506
2650,2.76632,17.30999
2651,1.3682472,14.164363
2652,-14.157749,8.8501425
2653,-0.659144,-2.1429174
2654,10.409985,-8.860114
2655,-0.2575288,0.4134466
2656,-6.5990143,2.3251827
2657,0.5204915,5.98967
2658,-5.508724,-9.090484
2659,10.327017,-9.140375
2660,-0.9869757,0.17328341
2661,1.7708207,-3.161979
2662,-19.258272,-9.134572
2663,-7.470775,-5.5324297
2664,-11.093608,-18.158005
2665,5.383972,6.329203
2666,-18.266033,-8.787073
2667,-0.65169686,-3.3940427
2668,-13.125894,-8.193828
2669,-4.3832936,2.6408415
2670,-18.825733,-7.3251104
2671,-9.709561,7.136791
2672,-7.051429,-5.5106497
2673,5.113948,-13.942264
2674,3.689871,0.39907664
2675,1.68594,6.0866923
2676,13.489006,-17.670986
2677,8.74704,-1.3032247
2678,-7.7990756,5.2522097
2679,3.308324,-0.88358194
2680,-18.15665,-6.5581217
2681,-7.8840623,4.7625628
2682,8.498866,2.4868958
2683,-19.259933,-1.2614013
2684,14.267783,3.6067965
2685,14.374784,3.2348487
2686,-6.4087305,-7.9747314
2687,23.895319,-1.4905725
2688,-2.0436778,13.187526
2689,-13.402274,-3.2441776
2690,11.512126,9.401003
2691,0.14584489,-6.180848
2692,12.759519,9.465901
2693,13.089947,9.986223
2694,10.473593,7.059366
2695,10.903977,8.377726
2696,1.7241383,4.4255934
2697,14.420262,7.341689
2698,9.5920925,-2.3118336
2699,-1.3612901,0.0034677712
2700,7.3473744,-0.0050309026
2701,5.9844856,-1.8642787
2702,7.6408362,-1.2991215
2703,5.890889,-1.3587202
2704,6.491763,-0.5303178
2705,5.958373,-1.7496562
2706,5.983577,-1.7829428
2707,5.029513,-0.6347971
2708,4.344017,-0.75803834
2709,6.6804566,-0.78036004
2710,6.4316993,-0.49508128
2711,5.5658994,-2.4555278
2712,6.4823256,-0.6160872
2713,6.9492774,-0.68728876
2714,7.8620367,-1.7939768
2715,6.490446,-0.39910683
2716,-0.5521559,0.9451561
2717,5.298971,-2.6474779
2718,8.632407,-1.3115817
2719,6.1111727,-1.7015156
2720,6.4606295,7.8954706
2721,15.96846,3.494042
2722,-4.5154686,14.33693
2723,-14.201821,-12.275006
2724,-13.129656,-8.098945
2725,1.9208322,1.5671834
2726,-4.4885416,14.537274
2727,-4.6126943,15.260765
2728,4.606875,3.3304806
2729,2.8632236,-0.74084
2730,-4.3215756,14.689847
2731,-0.40046644,-18.383213
2732,-4.3922634,12.8398905
2733,-0.13554372,-3.4222777
2734,18.064157,-5.6098466
2735,-4.3323903,13.8714
2736,-4.315487,15.104429
2737,-7.6438246,6.979719
2738,16.737417,-5.099984
2739,3.8083932,-0.42736882
2740,-15.964222,-2.7693582
2741,-4.207538,15.124444
2742,-15.484627,4.024488
2743,9.760317,-14.483302
2744,1.6620419,0.18117106
2745,-21.282003,-8.4173
2746,4.824345,-4.629335
2747,3.9521585,-2.356191
2748,6.8298845,-4.264711
2749,7.2167354,-2.7324147
2750,8.070629,-3.0613034
2751,3.377761,-6.8131204
2752,-7.830703,-18.675243
2753,2.5994818,-19.274473
2754,5.106543,-4.6819267
2755,6.622934,-2.614925
2756,7.418076,-3.1498759
2757,-7.896636,-1.1236675
2758,7.2432494,-3.9085665
2759,3.347043,-7.1963944
2760,-3.3525708,-3.9604013
2761,8.336243,-3.4917762
2762,-17.02804,-5.27648
2763,-5.281016,-3.6412592
2764,-0.12905224,15.816835
2765,-9.117977,18.192394
2766,-2.4302285,6.8044267
2767,-2.4574602,6.9016323
2768,-2.6212344,6.3028536
2769,-2.724932,6.858255
2770,-2.597715,6.6824045
2771,9.872003,13.497344
2772,0.75252634,-2.9385664
2773,-16.135408,-11.143646
2774,-20.25545,0.52240866
2775,-15.609567,4.9632435
2776,-7.1325374,16.706964
2777,-5.4290295,13.357336
2778,-9.539141,17.316923
2779,-4.9873323,13.096189
2780,-7.756129,19.374443
2781,-4.2815614,3.660793
2782,-6.3547726,16.38312
2783,-9.130039,17.569834
2784,-6.1138287,17.485367
2785,0.81288946,-15.27589
2786,-0.8669567,-6.341432
2787,-5.9625196,14.540135
2788,-9.88902,15.026892
2789,-8.703583,13.791349
2790,-16.839573,2.131006
2791,-5.338556,-2.77474
2792,-6.1127863,18.631956
2793,-16.15928,10.601397
2794,-16.910048,10.374882
2795,-3.633517,3.0973325
2796,12.075016,-4.842065
2797,-6.8427453,-9.558083
2798,-7.4712577,-5.5326853
2799,2.0920937,2.2358875
2800,0.1054637,-8.319077
2801,9.325301,-10.3443165
2802,5.742362,-14.039511
2803,-6.5463123,0.67716724
2804,4.123626,-4.574703
2805,-9.631102,-18.967695
2806,4.2098827,-4.5748715
2807,-9.211671,-0.45827004
2808,4.1860332,-4.7552814
2809,-0.8859093,4.7342687
2810,7.2351494,3.5224228
2811,1.8963944,-12.6254425
2812,4.1608787,-4.7313743
2813,-6.26342,-6.656338
2814,7.620185,-9.46128
2815,-7.624998,-3.4893177
2816,4.172715,-4.730679
2817,20.140566,-5.1893435
2818,-2.3989005,-6.5775857
2819,3.9069388,-12.408208
2820,-10.130698,-4.5711613
2821,-7.0987005,16.878883
2822,-8.1105995,16.131172
2823,-6.6397943,17.577946
2824,-7.2109494,17.380144
2825,-7.7010794,16.750965
2826,-7.100728,17.16555
2827,-7.730824,17.16278
2828,-7.028193,17.079329
2829,-7.208006,17.456638
2830,-7.055128,18.304785
2831,-7.849681,17.388317
2832,-7.3743052,17.531733
2833,6.841422,15.334721
2834,-8.435074,17.057695
2835,-7.2348576,17.841393
2836,-7.9073853,17.840807
2837,-8.6461115,17.43321
2838,-6.7799077,17.159697
2839,-7.0817413,16.991734
2840,-8.243596,14.76092
2841,-7.1401954,11.247716
2842,-18.188793,9.438462
2843,-8.190404,0.41157323
2844,-1.3772032,2.8901448
2845,-2.6984675,6.555566
2846,6.1660767,3.6807227
2847,-9.617829,-18.944223
2848,5.0637484,-16.449528
2849,2.7333508,-5.465818
2850,2.3124046,-14.981598
2851,7.347209,-14.833278
2852,-6.2130527,-14.213794
2853,1.7404755,-2.2868204
2854,2.2145858,-14.728375
2855,-0.41915223,-5.0850205
2856,1.212699,-0.32881057
2857,1.0182416,-0.798204
2858,21.70324,7.612936
2859,0.78318906,-2.4274035
2860,14.35514,-5.1105146
2861,-1.7319771,-7.9253507
2862,2.9473534,-3.5454319
2863,5.4054856,-19.531542
2864,13.421712,-4.060219
2865,-3.258309,-16.443996
2866,2.1015215,-4.6409287
2867,-0.49355668,-7.4927626
2868,-10.79378,-7.972457
2869,-13.675606,-10.475677
2870,-3.408278,-5.4302588
2871,0.14052044,-6.159335
2872,13.423936,-9.711136
2873,0.8381491,-6.6291704
2874,10.277575,-3.8353848
2875,17.401365,2.1194234
2876,9.89578,-4.3629136
2877,10.143773,-4.130912
2878,10.091567,-4.4913273
2879,10.041781,-4.36508
2880,9.970606,-4.268846
2881,10.361331,-4.12063
2882,9.907769,-4.250409
2883,10.0957775,-4.3269224
2884,10.398929,-4.0548563
2885,10.085903,-4.028886
2886,10.724794,-3.7551048
2887,10.226495,-4.027178
2888,9.624833,-3.714058
2889,9.719037,-4.5324426
2890,10.340554,-3.1351864
2891,10.060552,-4.123433
2892,9.827655,-3.7766266
2893,-1.5984226,-4.4306192
2894,-10.267518,6.9522324
2895,0.43255892,-5.903372
2896,-2.928387,-10.021808
2897,-2.8430943,-9.974295
2898,-2.8912337,-10.136377
2899,-2.8882942,-9.95157
2900,5.9629393,2.742157
